team,name,nation,position,age,play,start,mplay,goal,assist,PK,PKatt,CrdY,CrdR,perG,perA,G+A,G-PK,G+A-PK,xG,npxG,xA,xG,xA,xG+xA,npxG,npxG+xA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atalanta,Duván Zapata\Duvan-Zapata,co COL,FW,29,4,4,274,1,2,0,0,0,0,0.33,0.66,0.99,0.33,0.99,1.2,1.2,0.4,0.39,0.14,0.53,0.39,0.53,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atalanta,Marten de Roon\Marten-de-Roon,nl NED,MF,29,4,3,305,1,0,0,0,0,0,0.30,0.00,0.30,0.30,0.30,0.3,0.3,0.1,0.07,0.03,0.10,0.07,0.10,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atalanta,Hans Hateboer\Hans-Hateboer,nl NED,DF,26,3,3,270,2,0,0,0,0,0,0.67,0.00,0.67,0.67,0.67,0.9,0.9,0.1,0.30,0.04,0.34,0.30,0.34,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atalanta,Rafael Tolói\Rafael-Toloi,br BRA,DF,29,3,3,270,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.04,0.01,0.05,0.04,0.05,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atalanta,José Luis Palomino\Jose-Luis-Palomino,ar ARG,DF,30,4,3,264,0,2,0,0,0,0,0.00,0.68,0.68,0.00,0.68,0.0,0.0,0.6,0.00,0.22,0.22,0.00,0.22,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atalanta,Mario Pašalić\Mario-Pasalic,hr CRO,MF,25,4,3,242,1,1,0,0,0,0,0.37,0.37,0.74,0.37,0.74,0.5,0.5,1.3,0.20,0.48,0.68,0.20,0.68,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atalanta,Cristian Romero\Cristian-Romero,ar ARG,DF,22,3,2,225,0,1,0,0,0,0,0.00,0.40,0.40,0.00,0.40,0.1,0.1,0.4,0.03,0.14,0.17,0.03,0.17,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atalanta,Remo Freuler\Remo-Freuler,ch SUI,MF,28,3,2,197,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.02,0.15,0.17,0.02,0.17,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atalanta,Berat Djimsiti\Berat-Djimsiti,al ALB,DF,27,3,2,180,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atalanta,Luis Muriel\Luis-Muriel,co COL,FW,29,4,2,155,2,1,0,0,0,0,1.16,0.58,1.74,1.16,1.74,1.6,1.6,0.1,0.95,0.03,0.98,0.95,0.98,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atalanta,Ruslan Malinovskyi\Ruslan-Malinovskyi,ua UKR,FW,27,4,1,171,0,1,0,0,0,0,0.00,0.53,0.53,0.00,0.53,0.5,0.5,0.3,0.27,0.16,0.43,0.27,0.43,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atalanta,Bosko Sutalo\Bosko-Sutalo,hr CRO,DF,20,2,1,96,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atalanta,Fabio Depaoli\Fabio-Depaoli,it ITA,DF,23,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.00,0.07,0.07,0.00,0.07,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atalanta,Josip Iličić\Josip-Ilicic,si SVN,FW,32,1,1,62,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.00,0.12,0.12,0.00,0.12,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atalanta,Mattia Caldara\Mattia-Caldara,it ITA,DF,26,1,1,45,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atalanta,Sam Lammers\Sam-Lammers,nl NED,FW,23,4,0,77,2,0,0,0,0,0,2.34,0.00,2.34,2.34,2.34,0.7,0.7,0.0,0.86,0.06,0.91,0.86,0.91,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atalanta,Johan Mojica\Johan-Mojica,co COL,FWDF,27,4,0,69,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.00,0.26,0.26,0.00,0.26,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atalanta,Marco Carnesecchi\Marco-Carnesecchi,it ITA,GK,20,0,0,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atalanta,Jacopo Da Riva\Jacopo-Da-Riva,it ITA,MF,19,0,0,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atalanta,Aleksei Miranchuk\Aleksei-Miranchuk,ru RUS,FWMF,24,0,0,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atalanta,Boris Radunović\Boris-Radunovic,rs SRB,GK,24,0,0,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atalanta,Francesco Rossi\Francesco-Rossi,it ITA,GK,29,0,0,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atalanta,Matteo Ruggeri\Matteo-Ruggeri,it ITA,DF,18,0,0,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atalanta,Amad Traoré\Amad-Traore,ci CIV,FW,18,0,0,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lazio,Francesco Acerbi\Francesco-Acerbi,it ITA,DF,32,4,4,360,0,1,0,0,1,0,0.00,0.25,0.25,0.00,0.25,0.1,0.1,0.1,0.01,0.02,0.04,0.01,0.04,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lazio,Patric\Patric,es ESP,DF,27,4,4,360,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lazio,Thomas Strakosha\Thomas-Strakosha,al ALB,GK,25,4,4,360,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lazio,Luis Alberto\Luis-Alberto,es ESP,MF,27,4,4,326,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,1.2,0.12,0.34,0.45,0.12,0.45,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lazio,Sergej Milinković-Savić\Sergej-Milinkovic-Savic,rs SRB,MF,25,4,4,319,1,1,0,0,0,0,0.28,0.28,0.56,0.28,0.56,1.2,1.2,1.0,0.35,0.28,0.63,0.35,0.63,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lazio,Lucas Leiva\Lucas-Leiva,br BRA,MF,33,4,4,264,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.02,0.03,0.05,0.02,0.05,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lazio,Adam Marušić\Adam-Marusic,me MNE,DF,27,4,3,259,0,1,0,0,1,0,0.00,0.35,0.35,0.00,0.35,0.5,0.5,0.7,0.19,0.24,0.43,0.19,0.43,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lazio,Joaquín Correa\Joaquin-Correa,ar ARG,FW,25,3,3,250,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.8,0.8,0.0,0.28,0.01,0.29,0.28,0.29,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lazio,Manuel Lazzari\Manuel-Lazzari,it ITA,DF,26,3,3,250,1,0,0,0,1,0,0.36,0.00,0.36,0.36,0.36,0.7,0.7,0.8,0.27,0.28,0.55,0.27,0.55,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lazio,Ciro Immobile\Ciro-Immobile,it ITA,FW,30,3,3,248,1,0,0,0,1,1,0.36,0.00,0.36,0.36,0.36,1.5,1.5,0.2,0.54,0.06,0.60,0.54,0.60,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lazio,Ștefan Radu\Stefan-Radu,ro ROU,DF,33,3,3,160,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.02,0.04,0.06,0.02,0.06,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lazio,Felipe Caicedo\Felipe-Caicedo,ec ECU,FW,31,3,2,168,1,0,0,0,2,0,0.54,0.00,0.54,0.54,0.54,1.2,1.2,0.0,0.62,0.02,0.65,0.62,0.65,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lazio,Marco Parolo\Marco-Parolo,it ITA,DF,35,3,1,92,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.28,0.00,0.28,0.28,0.28,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lazio,Djavan Anderson\Djavan-Anderson,nl NED,DF,25,2,1,65,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lazio,Wesley Hoedt\Wesley-Hoedt,nl NED,DF,26,1,1,58,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.05,0.05,0.00,0.05,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lazio,Mohamed Fares\Mohamed-Fares,dz ALG,DF,24,2,0,101,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.00,0.17,0.17,0.00,0.17,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lazio,Bastos\Bastos,ao ANG,DF,29,2,0,63,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lazio,Gonzalo Escalante\Gonzalo-Escalante,ar ARG,MF,27,3,0,60,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lazio,Danilo Cataldi\Danilo-Cataldi,it ITA,MF,25,3,0,59,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lazio,Jean-Daniel Akpa-Akpro\Jean-Daniel-Akpa-Akpro,ci CIV,MF,27,3,0,52,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.00,0.12,0.12,0.00,0.12,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lazio,Vedat Muriqi\Vedat-Muriqi,xk KVX,FW,26,1,0,32,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.00,0.15,0.15,0.00,0.15,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lazio,Denis Vavro\Denis-Vavro,sk SVK,DF,24,1,0,32,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lazio,Bobby Adekanye\Bobby-Adekanye,nl NED,FW,21,0,0,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lazio,Marco Alia\Marco-Alia,al ALB,GK,20,0,0,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lazio,Nicolò Armini\Nicolo-Armini,it ITA,DF,19,0,0,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lazio,Szymon Czyż\Szymon-Czyz,pl POL,MF,19,0,0,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lazio,Sofian Kiyine\Sofian-Kiyine,be BEL,MF,22,0,0,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lazio,Jordan Lukaku\Jordan-Lukaku,be BEL,DFMF,26,0,0,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lazio,Raúl Moro\Raul-Moro,es ESP,FW,17,0,0,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lazio,Mattia Novella\Mattia-Novella,it ITA,DF,19,0,0,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lazio,Pepe Reina\Pepe-Reina,es ESP,GK,37,0,0,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roma,Gianluca Mancini\Gianluca-Mancini,it ITA,DF,24,4,4,360,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.02,0.00,0.02,0.02,0.02,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roma,Antonio Mirante\Antonio-Mirante,it ITA,GK,37,4,4,360,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roma,Leonardo Spinazzola\Leonardo-Spinazzola,it ITA,DF,27,4,4,360,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.6,0.11,0.14,0.24,0.11,0.24,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roma,Roger Ibanez\Roger-Ibanez,br BRA,DF,21,4,4,347,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.03,0.07,0.11,0.03,0.11,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roma,Jordan Veretout\Jordan-Veretout,fr FRA,MF,27,4,4,342,3,0,2,2,1,0,0.79,0.00,0.79,0.26,0.26,2.3,0.8,0.3,0.61,0.08,0.69,0.22,0.30,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roma,Henrikh Mkhitaryan\Henrikh-Mkhitaryan,am ARM,MFFW,31,4,4,340,0,3,0,0,0,0,0.00,0.79,0.79,0.00,0.79,2.2,2.2,1.7,0.59,0.45,1.05,0.59,1.05,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roma,Pedro\Pedro,es ESP,MFFW,33,4,4,339,2,0,0,0,0,0,0.53,0.00,0.53,0.53,0.53,1.0,1.0,0.3,0.25,0.08,0.34,0.25,0.34,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roma,Lorenzo Pellegrini\Lorenzo-Pellegrini,it ITA,MFFW,24,4,4,322,0,1,0,0,1,0,0.00,0.28,0.28,0.00,0.28,0.4,0.4,1.4,0.12,0.40,0.51,0.12,0.51,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roma,Edin Džeko\Edin-Dzeko,ba BIH,FW,34,3,3,263,2,0,0,0,0,0,0.68,0.00,0.68,0.68,0.68,2.9,2.9,0.2,1.00,0.08,1.09,1.00,1.09,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roma,Davide Santon\Davide-Santon,it ITA,DF,29,4,3,248,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.02,0.12,0.15,0.02,0.15,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roma,Marash Kumbulla\Marash-Kumbulla,al ALB,DF,20,3,2,193,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roma,Bryan Cristante\Bryan-Cristante,it ITA,DFMF,25,3,2,188,0,1,0,0,0,0,0.00,0.48,0.48,0.00,0.48,0.0,0.0,0.2,0.02,0.09,0.11,0.02,0.11,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roma,Amadou Diawara\Amadou-Diawara,gn GUI,MF,23,2,1,107,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.04,0.11,0.15,0.04,0.15,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roma,Rick Karsdorp\Rick-Karsdorp,nl NED,DF,25,1,1,71,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.00,0.18,0.18,0.00,0.18,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roma,Bruno Peres\Bruno-Peres,br BRA,DF,30,2,0,41,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.6,0.00,1.32,1.32,0.00,1.32,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roma,Carles Pérez\Carles-Perez,es ESP,MF,22,2,0,33,1,0,0,0,0,0,2.73,0.00,2.73,2.73,2.73,0.1,0.1,0.0,0.40,0.00,0.40,0.40,0.40,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roma,Gonzalo Villar\Gonzalo-Villar,es ESP,MF,22,3,0,21,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roma,Justin Kluivert\Justin-Kluivert,nl NED,FWMF,21,2,0,19,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.05,0.00,0.05,0.05,0.05,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roma,Borja Mayoral\Borja-Mayoral,es ESP,FW,23,1,0,6,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roma,Mirko Antonucci\Mirko-Antonucci,it ITA,MF,21,0,0,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roma,Pietro Boer\Pietro-Boer,it ITA,GK,18,0,0,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roma,Riccardo Calafiori\Riccardo-Calafiori,it ITA,DF,18,0,0,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roma,Ebrima Darboe\Ebrima-Darboe,gm GAM,MF,19,0,0,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roma,Federico Fazio\Federico-Fazio,ar ARG,DF,33,0,0,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roma,Juan Jesus\Juan-Jesus,br BRA,DF,29,0,0,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roma,Pau López\Pau-Lopez,es ESP,GK,25,0,0,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roma,Robin Olsen\Robin-Olsen,se SWE,GK,30,0,0,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roma,Nicola Zalewski\Nicola-Zalewski,pl POL,MF,18,0,0,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
milan,Alessio Romagnoli\Alessio-Romagnoli,it ITA,DF,24,35,35,3180,0,0,0,0,4,0,0,0,0,0,0,1.3,1.3,0.6,0.04,0.02,0.06,0.04,0.06,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
milan,Gianluigi Donnarumma\Gianluigi-Donnarumma,it ITA,GK,20,32,32,2871,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
milan,Theo Hernández\Theo-Hernandez,fr FRA,DF,21,30,29,2613,6,2,0,0,11,1,0.21,0.07,0.28,0.21,0.28,3.1,3.1,4,0.12,0.15,0.27,0.12,0.27,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
milan,Franck Kessié\Franck-Kessie,ci CIV,MF,22,31,28,2473,2,2,1,1,4,0,0.07,0.07,0.15,0.04,0.11,2.9,2.2,1.8,0.12,0.07,0.19,0.09,0.16,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
milan,Hakan Çalhanoğlu\Hakan-Calhanoglu,tr TUR,MFFW,25,31,29,2457,7,3,1,1,6,0,0.26,0.11,0.37,0.22,0.33,6,5.3,4.2,0.24,0.17,0.41,0.21,0.38,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
milan,Ismaël Bennacer\Ismael-Bennacer,dz ALG,MF,21,29,27,2439,0,1,0,0,13,0,0,0.04,0.04,0,0.04,0.6,0.6,1.1,0.02,0.05,0.07,0.02,0.07,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
milan,Andrea Conti\Andrea-Conti,it ITA,DF,25,23,21,1877,0,2,0,0,9,0,0,0.1,0.1,0,0.1,0,0,1.3,0,0.08,0.08,0,0.08,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
milan,Mateo Musacchio\Mateo-Musacchio,ar ARG,DF,28,18,17,1466,0,0,0,0,4,1,0,0,0,0,0,0.4,0.4,0.6,0.03,0.04,0.06,0.03,0.06,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
milan,Suso\Suso,es ESP,FWMF,25,17,15,1386,1,2,0,0,2,0,0.06,0.13,0.19,0.06,0.19,1.3,1.3,3.6,0.09,0.24,0.32,0.09,0.32,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
milan,Samu Castillejo\Samu-Castillejo,es ESP,FWMF,24,22,18,1356,2,4,0,0,5,1,0.13,0.27,0.4,0.13,0.4,2.5,2.5,3,0.21,0.25,0.45,0.21,0.45,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
milan,Davide Calabria\Davide-Calabria,it ITA,DF,22,21,14,1343,0,1,0,0,5,2,0,0.07,0.07,0,0.07,0.2,0.2,0.5,0.02,0.04,0.05,0.02,0.05,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
milan,Krzysztof Piątek\Krzysztof-Piatek,pl POL,FW,24,20,16,1337,5,1,3,3,1,0,0.34,0.07,0.4,0.13,0.2,6.2,3.9,0.9,0.47,0.07,0.54,0.3,0.37,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
milan,Ante Rebić\Ante-Rebic,hr CRO,FWMF,25,24,14,1284,11,2,0,0,5,1,0.77,0.14,0.91,0.77,0.91,5.6,5.6,1.7,0.51,0.15,0.66,0.51,0.66,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
milan,Giacomo Bonaventura\Giacomo-Bonaventura,it ITA,MFFW,29,25,15,1264,4,2,0,0,1,0,0.28,0.14,0.43,0.28,0.43,2.9,2.9,1.9,0.24,0.16,0.41,0.24,0.41,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
milan,Rafael Leão\Rafael-Leao,pt POR,FW,20,27,10,1257,5,1,0,0,0,0,0.36,0.07,0.43,0.36,0.43,4.5,4.5,2.2,0.35,0.17,0.52,0.35,0.52,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
milan,Lucas Paquetá\Lucas-Paqueta,br BRA,MFFW,21,25,12,1147,0,1,0,0,7,0,0,0.08,0.08,0,0.08,2.2,2.2,1.2,0.19,0.1,0.29,0.19,0.29,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
milan,Simon Kjær\Simon-Kjaer,dk DEN,DF,30,12,12,1003,0,0,0,0,2,0,0,0,0,0,0,0.3,0.3,0,0.05,0,0.05,0.05,0.05,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
milan,Zlatan Ibrahimović\Zlatan-Ibrahimovic,se SWE,FW,37,13,10,949,6,3,2,2,3,0,0.57,0.28,0.85,0.38,0.66,6.1,4.6,1.8,0.68,0.2,0.88,0.51,0.71,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
milan,Rade Krunić\Rade-Krunic,ba BIH,MF,25,14,6,644,0,1,0,0,4,0,0,0.14,0.14,0,0.14,0.4,0.4,0.9,0.07,0.17,0.24,0.07,0.24,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
milan,Lucas Biglia\Lucas-Biglia,ar ARG,MF,33,9,6,534,0,1,0,0,3,0,0,0.17,0.17,0,0.17,0.2,0.2,0.1,0.03,0.02,0.05,0.03,0.05,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
milan,Léo Duarte\Leo-Duarte,br BRA,DF,23,5,4,393,0,0,0,0,2,0,0,0,0,0,0,0.3,0.3,0,0.08,0,0.08,0.08,0.08,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
milan,Ricardo Rodríguez\Ricardo-Rodriguez,ch SUI,DF,26,5,5,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.01,0.04,0.04,0.01,0.04,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
milan,Matteo Gabbia\Matteo-Gabbia,it ITA,DF,19,6,3,360,0,0,0,0,1,0,0,0,0,0,0,0.2,0.2,0,0.04,0,0.04,0.04,0.04,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
milan,Alexis Saelemaekers\Alexis-Saelemaekers,be BEL,FWMF,20,9,2,322,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.9,0.08,0.25,0.33,0.08,0.33,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
milan,Asmir Begović\Asmir-Begovic,ba BIH,GK,32,2,1,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
milan,Pepe Reina\Pepe-Reina,es ESP,GK,36,1,1,90,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
milan,Antonio Donnarumma\Antonio-Donnarumma,it ITA,GK,29,1,1,90,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
milan,Fabio Borini\Fabio-Borini,it ITA,MFFW,28,2,1,70,0,0,0,0,1,0,0,0,0,0,0,0.1,0.1,0,0.09,0,0.09,0.09,0.09,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
